agency_cd,site_no,datetime,tz_cd,211794_00060,211794_00060_cd
96,09112200,1995-10-14,MDT,156.76041666666666,96
96,09112200,1995-10-15,MDT,150.1875,96
96,09112200,1995-10-16,MDT,148.08333333333334,96
96,09112200,1995-10-17,MDT,148.40625,96
96,09112200,1995-10-18,MDT,145.09375,96
96,09112200,1995-10-19,MDT,142.85416666666666,96
96,09112200,1995-10-20,MDT,131.80208333333334,96
96,09112200,1995-10-21,MDT,137.46875,96
96,09112200,1995-10-22,MDT,141.375,96
96,09112200,1995-10-23,MDT,126.01666666666667,96
96,09112200,1995-10-24,MDT,132.43333333333334,96
96,09112200,1995-10-25,MDT,138.54166666666666,96
96,09112200,1995-10-26,MDT,139.20833333333334,96
96,09112200,1995-10-27,MDT,134.20833333333334,96
96,09112200,1995-10-28,MDT,132.0625,96
96,09112200,1995-10-29,MST,135.76041666666666,96
96,09112200,1995-10-30,MST,147.82291666666666,96
96,09112200,1995-10-31,MST,150.72916666666666,96
96,09112200,1995-11-01,MST,167.48958333333334,96
96,09112200,1995-11-02,MST,149.67708333333334,96
96,09112200,1995-11-03,MST,115.82083333333333,96
96,09112200,1995-11-04,MST,125.43541666666665,96
96,09112200,1995-11-05,MST,124.89375,96
96,09112200,1995-11-06,MST,138.5979166666667,96
96,09112200,1995-11-07,MST,139.92708333333334,96
96,09112200,1995-11-08,MST,128.81875,96
96,09112200,1995-11-09,MST,134.05208333333334,96
96,09112200,1995-11-10,MST,127.58333333333333,96
96,09112200,1995-11-11,MST,119.71458333333334,96
96,09112200,1995-11-12,MST,142.5625,96
96,09112200,1995-11-13,MST,137.85416666666666,96
96,09112200,1995-11-14,MST,135.52083333333334,96
96,09112200,1995-11-15,MST,130.02708333333334,96
96,09112200,1995-11-16,MST,128.81875,96
96,09112200,1995-11-17,MST,129.15416666666667,96
96,09112200,1995-11-18,MST,118.02708333333334,96
96,09112200,1995-11-19,MST,117.91458333333333,96
96,09112200,1995-11-20,MST,117.52916666666665,96
96,09112200,1995-11-21,MST,114.58125,96
96,09112200,1995-11-22,MST,117.07916666666667,96
96,09112200,1995-11-23,MST,110.71458333333334,96
96,09112200,1995-11-24,MST,100.875,96
96,09112200,1995-11-25,MST,109.3625,96
96,09112200,1995-11-26,MST,111.20416666666667,96
96,09112200,1995-11-27,MST,100.17083333333333,96
96,09112200,1995-11-28,MST,77.77916666666667,96
96,09112200,1996-02-15,MST,74.20833333333333,96
96,09112200,1996-02-16,MST,73.5,96
96,09112200,1996-02-17,MST,71.9375,96
96,09112200,1996-02-18,MST,70.4375,96
96,09112200,1996-02-19,MST,68.96875,96
96,09112200,1996-02-28,MST,63.59375,96
96,09112200,1996-02-29,MST,65.95833333333333,96
96,09112200,1996-03-01,MST,68.84375,96
96,09112200,1996-03-02,MST,64.02083333333333,96
96,09112200,1996-03-03,MST,64.0,96
96,09112200,1996-03-04,MST,61.166666666666664,96
96,09112200,1996-03-05,MST,62.239583333333336,96
96,09112200,1996-03-06,MST,60.75,96
96,09112200,1996-03-07,MST,58.8125,96
96,09112200,1996-03-08,MST,60.197916666666664,96
96,09112200,1996-03-09,MST,59.270833333333336,96
96,09112200,1996-03-10,MST,57.833333333333336,96
96,09112200,1996-03-11,MST,58.083333333333336,96
96,09112200,1996-03-12,MST,59.864583333333336,96
96,09112200,1996-03-13,MST,59.791666666666664,96
96,09112200,1996-03-14,MST,57.927083333333336,96
96,09112200,1996-03-15,MST,56.208333333333336,96
96,09112200,1996-03-16,MST,58.34375,96
96,09112200,1996-03-17,MST,58.21875,96
96,09112200,1996-03-18,MST,54.1875,96
94,09112200,1996-03-19,MST,53.43617021276596,94
96,09112200,1996-03-20,MST,54.6875,96
96,09112200,1996-03-21,MST,54.572916666666664,96
96,09112200,1996-03-22,MST,58.364583333333336,96
96,09112200,1996-03-23,MST,64.04166666666667,96
96,09112200,1996-03-24,MST,60.09375,96
96,09112200,1996-03-25,MST,60.375,96
96,09112200,1996-03-26,MST,57.416666666666664,96
96,09112200,1996-03-27,MST,57.5625,96
96,09112200,1996-03-28,MST,60.1875,96
96,09112200,1996-03-29,MST,63.708333333333336,96
96,09112200,1996-03-30,MST,64.69791666666667,96
96,09112200,1996-03-31,MST,67.89583333333333,96
96,09112200,1996-04-01,MST,75.16666666666667,96
96,09112200,1996-04-02,MST,94.23958333333333,96
96,09112200,1996-04-03,MST,105.02291666666667,96
96,09112200,1996-04-04,MST,95.54374999999997,96
96,09112200,1996-04-05,MST,98.05625000000002,96
96,09112200,1996-04-06,MST,110.6125,96
92,09112200,1996-04-07,MDT,134.20652173913044,92
96,09112200,1996-04-08,MDT,181.52083333333334,96
96,09112200,1996-04-09,MDT,248.95833333333334,96
96,09112200,1996-04-10,MDT,311.75,96
96,09112200,1996-04-11,MDT,358.0,96
96,09112200,1996-04-12,MDT,333.9895833333333,96
96,09112200,1996-04-13,MDT,305.9479166666667,96
96,09112200,1996-04-14,MDT,247.79166666666666,96
96,09112200,1996-04-15,MDT,233.88541666666666,96
96,09112200,1996-04-16,MDT,243.33333333333334,96
96,09112200,1996-04-17,MDT,255.77083333333334,96
96,09112200,1996-04-18,MDT,237.8125,96
96,09112200,1996-04-19,MDT,204.41666666666666,96
96,09112200,1996-04-20,MDT,186.125,96
96,09112200,1996-04-21,MDT,177.20833333333334,96
96,09112200,1996-04-22,MDT,167.21875,96
96,09112200,1996-04-23,MDT,173.54166666666666,96
96,09112200,1996-04-24,MDT,263.5208333333333,96
96,09112200,1996-04-25,MDT,469.40625,96
96,09112200,1996-04-26,MDT,567.59375,96
96,09112200,1996-04-27,MDT,647.4479166666666,96
96,09112200,1996-04-28,MDT,635.28125,96
96,09112200,1996-04-29,MDT,545.71875,96
96,09112200,1996-04-30,MDT,554.75,96
96,09112200,1996-05-01,MDT,625.6770833333334,96
96,09112200,1996-05-02,MDT,693.7291666666666,96
96,09112200,1996-05-03,MDT,755.6979166666666,96
96,09112200,1996-05-04,MDT,845.46875,96
96,09112200,1996-05-05,MDT,1103.0208333333333,96
96,09112200,1996-05-06,MDT,1319.4791666666667,96
96,09112200,1996-05-07,MDT,1425.5208333333333,96
96,09112200,1996-05-08,MDT,1515.2083333333333,96
96,09112200,1996-05-09,MDT,1653.125,96
96,09112200,1996-05-10,MDT,1641.6666666666667,96
96,09112200,1996-05-11,MDT,1683.125,96
96,09112200,1996-05-12,MDT,1862.8125,96
96,09112200,1996-05-13,MDT,2119.0625,96
96,09112200,1996-05-14,MDT,2240.1041666666665,96
96,09112200,1996-05-15,MDT,2244.6875,96
96,09112200,1996-05-16,MDT,2395.9375,96
96,09112200,1996-05-17,MDT,2576.3541666666665,96
96,09112200,1996-05-18,MDT,2465.0,96
96,09112200,1996-05-19,MDT,2470.1041666666665,96
96,09112200,1996-05-20,MDT,2473.0208333333335,96
96,09112200,1996-05-21,MDT,2158.8541666666665,96
96,09112200,1996-05-22,MDT,2018.4375,96
96,09112200,1996-05-23,MDT,1899.2708333333333,96
96,09112200,1996-05-24,MDT,1712.5,96
96,09112200,1996-05-25,MDT,1543.75,96
96,09112200,1996-05-26,MDT,1384.4791666666667,96
96,09112200,1996-05-27,MDT,1164.8958333333333,96
96,09112200,1996-05-28,MDT,1031.8645833333333,96
96,09112200,1996-05-29,MDT,931.2916666666666,96
96,09112200,1996-05-30,MDT,933.3020833333334,96
96,09112200,1996-05-31,MDT,933.4583333333334,96
96,09112200,1996-06-01,MDT,1053.8541666666667,96
96,09112200,1996-06-02,MDT,1184.0625,96
96,09112200,1996-06-03,MDT,1418.0208333333333,96
96,09112200,1996-06-04,MDT,1621.0416666666667,96
96,09112200,1996-06-05,MDT,1729.0625,96
96,09112200,1996-06-06,MDT,1881.7708333333333,96
96,09112200,1996-06-07,MDT,1911.5625,96
96,09112200,1996-06-08,MDT,1822.9166666666667,96
96,09112200,1996-06-09,MDT,1756.6666666666667,96
96,09112200,1996-06-10,MDT,1770.5208333333333,96
96,09112200,1996-06-11,MDT,1831.1458333333333,96
96,09112200,1996-06-12,MDT,1766.9791666666667,96
96,09112200,1996-06-13,MDT,1709.4791666666667,96
96,09112200,1996-06-14,MDT,1713.3333333333333,96
96,09112200,1996-06-15,MDT,1796.0416666666667,96
96,09112200,1996-06-16,MDT,1692.0833333333333,96
96,09112200,1996-06-17,MDT,1630.4166666666667,96
96,09112200,1996-06-18,MDT,1591.875,96
96,09112200,1996-06-19,MDT,1520.1041666666667,96
96,09112200,1996-06-20,MDT,1443.9583333333333,96
96,09112200,1996-06-21,MDT,1655.2083333333333,96
96,09112200,1996-06-22,MDT,1704.7916666666667,96
96,09112200,1996-06-23,MDT,1486.25,96
96,09112200,1996-06-24,MDT,1329.375,96
96,09112200,1996-06-25,MDT,1258.2291666666667,96
96,09112200,1996-06-26,MDT,1156.25,96
96,09112200,1996-06-27,MDT,1198.2291666666667,96
96,09112200,1996-06-28,MDT,1144.7916666666667,96
96,09112200,1996-06-29,MDT,987.6145833333334,96
96,09112200,1996-06-30,MDT,957.84375,96
96,09112200,1996-07-01,MDT,943.125,96
96,09112200,1996-07-02,MDT,910.90625,96
96,09112200,1996-07-03,MDT,835.4166666666666,96
96,09112200,1996-07-04,MDT,807.8125,96
96,09112200,1996-07-05,MDT,796.7708333333334,96
96,09112200,1996-07-06,MDT,751.6354166666666,96
96,09112200,1996-07-07,MDT,729.0104166666666,96
96,09112200,1996-07-08,MDT,651.7291666666666,96
96,09112200,1996-07-09,MDT,595.21875,96
96,09112200,1996-07-10,MDT,567.2604166666666,96
96,09112200,1996-07-11,MDT,539.03125,96
96,09112200,1996-07-12,MDT,478.53125,96
96,09112200,1996-07-13,MDT,430.7395833333333,96
96,09112200,1996-07-14,MDT,403.4791666666667,96
96,09112200,1996-07-15,MDT,396.3541666666667,96
96,09112200,1996-07-16,MDT,415.8333333333333,96
87,09112200,1996-07-17,MDT,442.64367816091954,87
96,09112200,1996-07-18,MDT,439.5104166666667,96
96,09112200,1996-07-19,MDT,402.1458333333333,96
96,09112200,1996-07-20,MDT,380.5416666666667,96
96,09112200,1996-07-21,MDT,361.8020833333333,96
96,09112200,1996-07-22,MDT,350.5729166666667,96
96,09112200,1996-07-23,MDT,349.6041666666667,96
96,09112200,1996-07-24,MDT,329.6458333333333,96
87,09112200,1996-07-25,MDT,312.3448275862069,87
96,09112200,1996-07-26,MDT,296.125,96
96,09112200,1996-07-27,MDT,288.9583333333333,96
96,09112200,1996-07-28,MDT,288.375,96
96,09112200,1996-07-29,MDT,311.4166666666667,96
96,09112200,1996-07-30,MDT,284.53125,96
96,09112200,1996-07-31,MDT,270.9375,96
96,09112200,1996-08-01,MDT,258.1979166666667,96
96,09112200,1996-08-02,MDT,248.125,96
96,09112200,1996-08-03,MDT,260.3229166666667,96
96,09112200,1996-08-04,MDT,257.0208333333333,96
96,09112200,1996-08-05,MDT,228.46875,96
96,09112200,1996-08-06,MDT,216.61458333333334,96
96,09112200,1996-08-07,MDT,212.40625,96
96,09112200,1996-08-08,MDT,207.98958333333334,96
96,09112200,1996-08-09,MDT,200.07291666666666,96
96,09112200,1996-08-10,MDT,191.1875,96
96,09112200,1996-08-11,MDT,182.75,96
96,09112200,1996-08-12,MDT,164.08333333333334,96
96,09112200,1996-08-13,MDT,158.36458333333334,96
96,09112200,1996-08-14,MDT,149.19791666666666,96
96,09112200,1996-08-15,MDT,135.55208333333334,96
96,09112200,1996-08-16,MDT,122.02083333333333,96
96,09112200,1996-08-17,MDT,118.78125,96
96,09112200,1996-08-18,MDT,122.25,96
96,09112200,1996-08-19,MDT,125.55208333333333,96
96,09112200,1996-08-20,MDT,123.58333333333333,96
96,09112200,1996-08-21,MDT,133.44791666666666,96
96,09112200,1996-08-22,MDT,145.98958333333334,96
90,09112200,1996-08-23,MDT,142.38888888888889,90
96,09112200,1996-08-24,MDT,128.32291666666666,96
96,09112200,1996-08-25,MDT,122.32291666666667,96
96,09112200,1996-08-26,MDT,123.01041666666667,96
96,09112200,1996-08-27,MDT,138.08333333333334,96
96,09112200,1996-08-28,MDT,127.54166666666667,96
96,09112200,1996-08-29,MDT,120.1875,96
96,09112200,1996-08-30,MDT,112.04166666666667,96
96,09112200,1996-08-31,MDT,107.45833333333333,96
96,09112200,1996-09-01,MDT,103.60416666666667,96
96,09112200,1996-09-02,MDT,99.79375000000006,96
96,09112200,1996-09-03,MDT,96.83333333333333,96
96,09112200,1996-09-04,MDT,94.41666666666667,96
96,09112200,1996-09-05,MDT,94.69583333333328,96
96,09112200,1996-09-06,MDT,112.23958333333333,96
96,09112200,1996-09-07,MDT,135.54166666666666,96
96,09112200,1996-09-08,MDT,109.3125,96
96,09112200,1996-09-09,MDT,100.77083333333339,96
96,09112200,1996-09-10,MDT,95.75,96
96,09112200,1996-09-11,MDT,92.16666666666667,96
96,09112200,1996-09-12,MDT,95.45416666666667,96
96,09112200,1996-09-13,MDT,114.04166666666667,96
96,09112200,1996-09-14,MDT,118.21875,96
96,09112200,1996-09-15,MDT,109.39583333333333,96
96,09112200,1996-09-16,MDT,103.6145833333333,96
96,09112200,1996-09-17,MDT,102.56666666666668,96
96,09112200,1996-09-18,MDT,101.30625000000008,96
96,09112200,1996-09-19,MDT,104.72916666666667,96
96,09112200,1996-09-20,MDT,112.14583333333333,96
96,09112200,1996-09-21,MDT,113.51041666666667,96
96,09112200,1996-09-22,MDT,111.0625,96
96,09112200,1996-09-23,MDT,129.875,96
96,09112200,1996-09-24,MDT,122.92708333333333,96
96,09112200,1996-09-25,MDT,118.25,96
96,09112200,1996-09-26,MDT,130.15625,96
96,09112200,1996-09-27,MDT,123.86458333333333,96
96,09112200,1996-09-28,MDT,116.44791666666667,96
96,09112200,1996-09-29,MDT,112.79166666666667,96
96,09112200,1996-09-30,MDT,108.04166666666667,96
96,09112200,1996-10-01,MDT,105.47916666666667,96
96,09112200,1996-10-02,MDT,103.48958333333333,96
96,09112200,1996-10-03,MDT,220.4375,96
96,09112200,1996-10-04,MDT,196.77083333333334,96
96,09112200,1996-10-05,MDT,159.6875,96
96,09112200,1996-10-06,MDT,151.17708333333334,96
96,09112200,1996-10-07,MDT,141.10416666666666,96
96,09112200,1996-10-09,MDT,124.79166666666667,96
96,09112200,1996-10-10,MDT,118.67708333333333,96
96,09112200,1996-10-11,MDT,114.13541666666667,96
96,09112200,1996-10-12,MDT,109.55208333333333,96
96,09112200,1996-10-13,MDT,103.45833333333333,96
96,09112200,1996-10-14,MDT,102.25,96
96,09112200,1996-10-15,MDT,101.29166666666667,96
96,09112200,1996-10-16,MDT,103.08333333333333,96
96,09112200,1996-10-17,MDT,102.51041666666667,96
96,09112200,1996-10-18,MDT,91.17708333333333,96
96,09112200,1996-10-19,MDT,107.57291666666667,96
96,09112200,1996-10-20,MDT,112.95833333333333,96
96,09112200,1996-10-21,MDT,88.28125,96
96,09112200,1996-10-22,MDT,82.80208333333333,96
96,09112200,1996-10-23,MDT,98.17708333333333,96
96,09112200,1996-10-24,MDT,99.16666666666667,96
96,09112200,1996-10-25,MDT,107.21875,96
96,09112200,1996-10-26,MDT,98.375,96
96,09112200,1996-10-27,MST,94.76041666666667,96
96,09112200,1996-10-28,MST,113.04166666666667,96
96,09112200,1996-10-29,MST,120.59375,96
96,09112200,1996-10-30,MST,101.34375,96
96,09112200,1996-10-31,MST,103.95833333333333,96
96,09112200,1996-11-01,MST,90.98958333333333,96
96,09112200,1996-11-02,MST,87.38541666666667,96
96,09112200,1996-11-03,MST,101.71875,96
96,09112200,1996-11-04,MST,105.28125,96
96,09112200,1996-11-05,MST,98.79166666666667,96
96,09112200,1996-11-06,MST,99.55208333333333,96
91,09112200,1996-11-07,MST,73.18681318681318,91
96,09112200,1996-11-08,MST,80.65625,96
96,09112200,1996-11-10,MST,86.67708333333333,96
96,09112200,1996-11-11,MST,81.85416666666667,96
96,09112200,1996-11-12,MST,84.95833333333333,96
96,09112200,1996-11-13,MST,90.44791666666667,96
96,09112200,1996-11-14,MST,90.92708333333333,96
96,09112200,1996-11-15,MST,94.15625,96
96,09112200,1996-11-16,MST,90.40625,96
96,09112200,1996-11-17,MST,77.76041666666667,96
96,09112200,1996-11-18,MST,96.92708333333333,96
96,09112200,1996-11-19,MST,103.34375,96
96,09112200,1996-11-20,MST,105.65625,96
96,09112200,1996-11-21,MST,97.23958333333333,96
96,09112200,1996-11-22,MST,118.28125,96
96,09112200,1996-11-23,MST,121.0625,96
96,09112200,1996-11-24,MST,91.13541666666667,96
96,09112200,1996-12-17,MST,59.395833333333336,96
96,09112200,1996-12-21,MST,57.104166666666664,96
96,09112200,1996-12-22,MST,52.395833333333336,96
96,09112200,1996-12-23,MST,52.635416666666664,96
96,09112200,1996-12-24,MST,57.333333333333336,96
96,09112200,1996-12-26,MST,69.41666666666667,96
96,09112200,1996-12-27,MST,74.75,96
96,09112200,1996-12-28,MST,77.75,96
96,09112200,1996-12-29,MST,77.97916666666667,96
96,09112200,1996-12-30,MST,78.54166666666667,96
96,09112200,1996-12-31,MST,77.72916666666667,96
96,09112200,1997-01-01,MST,74.5,96
96,09112200,1997-01-02,MST,75.19791666666667,96
96,09112200,1997-01-03,MST,77.3125,96
96,09112200,1997-01-04,MST,74.51041666666667,96
96,09112200,1997-01-05,MST,83.5,96
96,09112200,1997-01-06,MST,72.9375,96
96,09112200,1997-01-10,MST,74.54166666666667,96
96,09112200,1997-01-11,MST,74.875,96
96,09112200,1997-01-12,MST,71.72916666666667,96
96,09112200,1997-01-13,MST,70.58333333333333,96
96,09112200,1997-01-14,MST,72.95833333333333,96
96,09112200,1997-01-21,MST,65.90625,96
96,09112200,1997-01-22,MST,65.04166666666667,96
96,09112200,1997-01-23,MST,65.09375,96
96,09112200,1997-01-24,MST,62.875,96
96,09112200,1997-02-15,MST,53.541666666666664,96
96,09112200,1997-02-16,MST,57.4375,96
96,09112200,1997-02-17,MST,52.90625,96
96,09112200,1997-02-18,MST,53.697916666666664,96
96,09112200,1997-02-19,MST,52.708333333333336,96
96,09112200,1997-02-20,MST,54.28125,96
96,09112200,1997-02-21,MST,53.25,96
96,09112200,1997-02-22,MST,53.260416666666664,96
96,09112200,1997-02-23,MST,57.28125,96
96,09112200,1997-02-24,MST,52.666666666666664,96
96,09112200,1997-02-25,MST,59.875,96
96,09112200,1997-02-26,MST,50.989583333333336,96
96,09112200,1997-02-27,MST,50.177083333333336,96
96,09112200,1997-02-28,MST,49.8125,96
96,09112200,1997-03-01,MST,49.854166666666664,96
96,09112200,1997-03-02,MST,50.239583333333336,96
96,09112200,1997-03-03,MST,48.114583333333336,96
96,09112200,1997-03-04,MST,47.708333333333336,96
96,09112200,1997-03-05,MST,50.822916666666664,96
96,09112200,1997-03-06,MST,51.166666666666664,96
96,09112200,1997-03-07,MST,52.791666666666664,96
96,09112200,1997-03-08,MST,52.4375,96
96,09112200,1997-03-09,MST,48.5625,96
96,09112200,1997-03-10,MST,48.21875,96
96,09112200,1997-03-11,MST,50.020833333333336,96
96,09112200,1997-03-12,MST,52.291666666666664,96
96,09112200,1997-03-13,MST,56.770833333333336,96
96,09112200,1997-03-14,MST,60.239583333333336,96
96,09112200,1997-03-15,MST,66.77083333333333,96
96,09112200,1997-03-16,MST,71.375,96
96,09112200,1997-03-17,MST,78.84375,96
96,09112200,1997-03-18,MST,73.84375,96
96,09112200,1997-03-19,MST,80.80208333333333,96
96,09112200,1997-03-20,MST,96.41666666666667,96
96,09112200,1997-03-21,MST,116.88541666666667,96
96,09112200,1997-03-22,MST,131.5625,96
96,09112200,1997-03-23,MST,156.20833333333334,96
96,09112200,1997-03-24,MST,170.41666666666666,96
96,09112200,1997-03-25,MST,150.07291666666666,96
96,09112200,1997-03-26,MST,154.92708333333334,96
96,09112200,1997-03-27,MST,163.09375,96
96,09112200,1997-03-28,MST,169.76041666666666,96
96,09112200,1997-03-29,MST,183.98958333333334,96
96,09112200,1997-03-30,MST,165.0625,96
96,09112200,1997-03-31,MST,164.54166666666666,96
96,09112200,1997-04-01,MST,172.55208333333334,96
96,09112200,1997-04-02,MST,156.83333333333334,96
96,09112200,1997-04-03,MST,151.17708333333334,96
96,09112200,1997-04-04,MST,168.46875,96
96,09112200,1997-04-05,MST,153.41666666666666,96
92,09112200,1997-04-06,MDT,136.41304347826087,92
96,09112200,1997-04-07,MDT,130.53125,96
96,09112200,1997-04-08,MDT,129.11458333333334,96
96,09112200,1997-04-09,MDT,127.875,96
96,09112200,1997-04-10,MDT,119.61458333333333,96
96,09112200,1997-04-11,MDT,111.89583333333333,96
96,09112200,1997-04-12,MDT,106.82291666666667,96
96,09112200,1997-04-13,MDT,107.63541666666667,96
96,09112200,1997-04-14,MDT,113.64583333333333,96
96,09112200,1997-04-15,MDT,139.15625,96
96,09112200,1997-04-16,MDT,195.51041666666666,96
96,09112200,1997-04-17,MDT,307.4791666666667,96
96,09112200,1997-04-18,MDT,446.7708333333333,96
96,09112200,1997-04-19,MDT,553.375,96
96,09112200,1997-04-20,MDT,666.3020833333334,96
96,09112200,1997-04-21,MDT,825.6041666666666,96
96,09112200,1997-04-22,MDT,728.46875,96
96,09112200,1997-04-23,MDT,629.2291666666666,96
96,09112200,1997-04-24,MDT,553.8020833333334,96
96,09112200,1997-04-25,MDT,488.2083333333333,96
96,09112200,1997-04-26,MDT,515.2916666666666,96
96,09112200,1997-04-27,MDT,569.3854166666666,96
96,09112200,1997-04-28,MDT,701.1354166666666,96
96,09112200,1997-04-29,MDT,724.0520833333334,96
96,09112200,1997-04-30,MDT,638.71875,96
96,09112200,1997-05-01,MDT,620.15625,96
96,09112200,1997-05-02,MDT,537.1458333333334,96
96,09112200,1997-05-03,MDT,518.3125,96
96,09112200,1997-05-04,MDT,615.8541666666666,96
96,09112200,1997-05-05,MDT,852.0208333333334,96
96,09112200,1997-05-06,MDT,1174.4791666666667,96
96,09112200,1997-05-07,MDT,1501.5625,96
96,09112200,1997-05-08,MDT,1621.7708333333333,96
96,09112200,1997-05-09,MDT,1726.0416666666667,96
96,09112200,1997-05-10,MDT,1801.6666666666667,96
96,09112200,1997-05-11,MDT,1897.3958333333333,96
96,09112200,1997-05-12,MDT,1847.6041666666667,96
96,09112200,1997-05-13,MDT,1737.1875,96
96,09112200,1997-05-14,MDT,1834.2708333333333,96
96,09112200,1997-05-15,MDT,1904.8958333333333,96
96,09112200,1997-05-16,MDT,2039.375,96
96,09112200,1997-05-17,MDT,2003.125,96
96,09112200,1997-05-18,MDT,2098.75,96
96,09112200,1997-05-19,MDT,2152.6041666666665,96
96,09112200,1997-05-20,MDT,2169.2708333333335,96
96,09112200,1997-05-21,MDT,2046.6666666666667,96
96,09112200,1997-05-22,MDT,2014.5833333333333,96
96,09112200,1997-05-23,MDT,1803.2291666666667,96
96,09112200,1997-05-24,MDT,1832.7083333333333,96
96,09112200,1997-05-25,MDT,1757.7083333333333,96
96,09112200,1997-05-26,MDT,1633.0208333333333,96
96,09112200,1997-05-27,MDT,1413.125,96
96,09112200,1997-05-28,MDT,1278.8541666666667,96
96,09112200,1997-05-29,MDT,1330.4166666666667,96
96,09112200,1997-05-30,MDT,1603.5416666666667,96
96,09112200,1997-05-31,MDT,1850.4166666666667,96
