Date,Discharge,SWE_380,Pr_Acc_380,Temp_Max_380,Temp_Min_380,Temp_Ave_380,Pr_Inc_380,SWE_737,Pr_Acc_737,Temp_Max_737,Temp_Min_737,Temp_Ave_737,Pr_Inc_737
225,1162.1875,4.9,17.6,49.0,34.0,39.0,0.0,27.8,35.3,44.0,30.0,35.0,0.1
226,1205.4166666666667,4.4,17.6,56.0,30.0,41.0,0.0,27.5,35.4,57.0,29.0,38.0,0.0
227,1208.4375,3.4,17.6,53.0,33.0,41.0,0.0,27.1,35.4,54.0,29.0,39.0,0.0
228,1184.375,2.9,17.6,60.0,34.0,46.0,0.0,26.5,35.4,59.0,30.0,43.0,0.0
229,1245.7291666666667,1.9,17.6,62.0,36.0,49.0,0.0,25.3,35.4,61.0,34.0,46.0,0.0
230,1257.6041666666667,0.7,17.6,57.0,39.0,48.0,0.0,24.4,35.4,57.0,33.0,45.0,0.0
231,1206.875,0.6,17.6,61.0,37.0,47.0,0.0,23.7,35.4,59.0,34.0,44.0,0.0
232,1213.0208333333333,0.3,17.6,52.0,31.0,41.0,0.0,22.7,35.4,53.0,24.0,38.0,0.0
233,1221.5625,0.0,17.6,61.0,28.0,43.0,0.0,22.0,35.4,59.0,22.0,39.0,0.0
234,1245.3125,0.0,17.6,65.0,35.0,47.0,0.0,20.7,35.4,65.0,28.0,43.0,0.0
235,1236.25,0.0,17.6,59.0,36.0,46.0,0.0,19.7,35.4,58.0,31.0,43.0,0.0
236,1206.875,0.0,17.6,59.0,35.0,45.0,0.0,19.0,35.4,64.0,31.0,43.0,0.0
237,1183.5416666666667,0.0,17.6,53.0,35.0,41.0,0.0,18.4,35.4,56.0,30.0,40.0,0.1
238,1142.3958333333333,0.0,17.6,53.0,31.0,40.0,0.0,17.4,35.5,57.0,30.0,38.0,0.0
239,1183.3333333333333,0.0,17.6,61.0,32.0,45.0,0.0,16.4,35.5,61.0,28.0,43.0,0.1
240,1339.6875,0.0,17.6,55.0,34.0,41.0,0.2,15.4,35.6,54.0,31.0,39.0,0.4
241,1437.5,0.0,17.8,65.0,31.0,48.0,0.0,14.7,36.0,63.0,29.0,44.0,0.1
242,1540.3125,0.0,17.8,72.0,40.0,54.0,0.0,13.3,36.1,68.0,33.0,49.0,0.1
243,1694.583333333333,0.0,17.8,70.0,44.0,52.0,0.0,11.8,36.2,63.0,34.0,45.0,0.1
244,1804.166666666667,0.0,17.8,66.0,38.0,51.0,0.0,10.7,36.3,62.0,31.0,45.0,0.0
245,1724.166666666667,0.0,17.8,67.0,40.0,52.0,0.0,9.0,36.3,65.0,31.0,47.0,0.0
246,1660.9375,0.0,17.8,73.0,41.0,54.0,0.0,7.3,36.3,67.0,35.0,49.0,0.0
247,1617.604166666667,0.0,17.8,72.0,41.0,55.0,0.0,5.8,36.3,64.0,34.0,48.0,0.0
248,1534.895833333333,0.0,17.8,72.0,40.0,55.0,0.0,3.8,36.3,66.0,33.0,49.0,0.0
249,1463.229166666667,0.0,17.8,72.0,41.0,55.0,0.0,1.5,36.3,65.0,34.0,51.0,0.0
250,1388.645833333333,0.0,17.8,69.0,43.0,53.0,0.0,0.5,36.3,60.0,33.0,47.0,0.0
251,1281.875,0.0,17.8,64.0,40.0,50.0,0.0,0.0,36.3,59.0,30.0,45.0625,0.0
252,1195.4166666666667,0.0,17.8,68.0,35.0,50.0,0.0,0.0,36.3,61.0,30.0,45.0,0.0
253,1154.6875,0.0,17.8,72.0,40.0,54.0,0.0,0.0,36.3,62.0,30.0,46.0,0.0
254,1156.3541666666667,0.0,17.8,72.0,43.0,54.0,0.0,0.0,36.3,64.0,34.0,47.0,0.0
255,1152.9166666666667,0.0,17.8,74.0,41.0,56.0,0.1,0.0,36.3,69.0,36.0,45.354838709677416,0.1
256,1156.25,0.0,17.9,75.0,44.0,57.0,0.0,0.0,36.4,65.0,41.0,53.0,0.0
257,1092.9791666666667,0.0,17.9,74.0,49.0,59.0,0.0,0.0,36.4,68.0,45.0,56.0,0.0
258,1041.7291666666667,0.0,17.9,76.0,46.0,58.0,0.0,0.0,36.4,67.0,42.0,54.0,0.0
259,974.5104166666665,0.0,17.9,76.0,46.0,58.0,0.0,0.0,36.4,67.0,38.0,52.0,0.0
260,928.6145833333335,0.0,17.9,77.0,46.0,59.0,0.0,0.0,36.4,71.0,37.0,53.0,0.0
261,901.8541666666665,0.0,17.9,78.0,46.0,57.0,0.0,0.0,36.4,72.0,39.0,53.0,0.0
262,871.0833333333335,0.0,17.9,69.0,44.0,53.0,0.0,0.0,36.4,67.0,41.0,49.21875,0.0
263,923.9583333333335,0.0,17.9,62.0,42.0,50.0,0.2,0.0,36.4,65.0,38.0,46.0,0.5
264,850.1875,0.0,18.1,70.0,43.0,53.0,0.0,0.0,36.9,63.0,40.0,48.0,0.0
265,906.3645833333335,0.0,18.1,55.0,42.0,47.0,0.2,0.0,36.9,52.0,36.0,49.29032258064516,0.5
266,847.6145833333335,0.0,18.3,72.0,42.0,56.0,0.0,0.0,37.4,64.0,35.0,50.45161290322581,0.0
267,771.7916666666665,0.0,18.3,76.0,50.0,61.0,0.0,0.0,37.4,70.0,39.0,50.125,0.0
268,710.7395833333335,0.0,18.3,81.0,48.0,63.0,0.0,0.0,37.4,76.0,42.0,50.3125,0.0
269,656.21875,0.0,18.3,82.0,52.0,65.0,0.0,0.0,37.4,77.0,46.0,50.5625,0.0
270,610.3020833333334,0.0,18.3,78.0,53.0,63.0,0.1,0.0,37.4,72.0,46.0,58.0,0.1
271,567.0625,0.0,18.4,74.0,50.0,61.0,0.0,0.0,37.5,71.0,42.0,51.354838709677416,0.0
272,506.05208333333326,0.0,18.4,75.0,50.0,60.0,0.0,0.0,37.5,71.0,42.0,54.0,0.0
273,467.23958333333326,0.0,18.4,77.0,48.0,61.0,0.0,0.0,37.5,70.0,41.0,56.0,0.0
274,452.0,0.0,18.4,76.0,50.0,62.0,0.0,0.0,37.5,71.0,45.0,57.0,0.0
275,426.85416666666674,0.0,18.4,69.0,44.0,53.0,0.0,0.0,37.5,65.0,41.0,50.0,0.0
276,398.63541666666674,0.0,18.4,71.0,43.0,55.0,0.0,0.0,37.5,69.0,40.0,52.0,0.0
277,388.73958333333326,0.0,18.4,76.0,44.0,58.0,0.0,0.0,37.5,70.0,39.0,53.0,0.0
278,363.52083333333326,0.0,18.4,76.0,48.0,59.0,0.0,0.0,37.5,69.0,39.0,54.0,0.0
279,333.1935483870968,0.0,18.4,74.0,40.0,55.0,0.0,0.0,37.5,65.0,30.0,49.0,0.0
280,314.0,0.0,18.4,63.0,34.0,47.0,0.0,0.0,37.5,58.0,28.0,41.0,0.0
281,289.5833333333333,0.0,18.4,75.0,38.0,54.0,0.0,0.0,37.5,69.0,31.0,49.0,0.0
282,274.0625,0.0,18.4,78.0,44.0,59.0,0.0,0.0,37.5,71.0,36.0,53.0,0.0
283,265.15625,0.0,18.4,76.0,47.0,60.0,0.0,0.0,37.5,71.0,41.0,54.0,0.0
284,249.02083333333331,0.0,18.4,78.0,47.0,57.0,0.0,0.0,37.5,71.0,40.0,53.0,0.0
285,240.5625,0.0,18.4,66.0,43.0,52.0,0.0,0.0,37.5,64.0,38.0,48.0,0.0
286,231.07291666666663,0.0,18.4,74.0,42.0,55.0,0.0,0.0,37.5,67.0,38.0,51.0,0.0
287,217.04166666666663,0.0,18.4,72.0,42.0,55.0,0.0,0.0,37.5,67.0,38.0,50.0,0.0
288,213.15625,0.0,18.4,72.0,45.0,53.0,0.0,0.0,37.5,65.0,39.0,50.0,0.0
289,205.51041666666663,0.0,18.4,80.0,44.0,59.0,0.0,0.0,37.5,72.0,40.0,54.0,0.0
290,193.55208333333331,0.0,18.4,80.0,47.0,61.0,0.0,0.0,37.5,72.0,39.0,55.0,0.0
291,193.90625,0.0,18.4,71.0,48.0,56.0,0.0,0.0,37.5,67.0,40.0,52.0,0.0
292,187.14583333333331,0.0,18.4,80.0,46.0,57.0,0.0,0.0,37.5,70.0,38.0,52.0,0.0
293,183.32291666666663,0.0,18.4,78.0,44.0,58.0,0.0,0.0,37.5,71.0,39.0,52.0,0.0
294,171.41666666666666,0.0,18.4,80.0,44.0,60.0,0.0,0.0,37.5,72.0,36.0,53.0,0.0
295,165.78125,0.0,18.4,81.0,49.0,62.0,0.0,0.0,37.5,74.0,40.0,56.0,0.0
296,165.64583333333334,0.0,18.4,74.0,49.0,56.0,0.0,0.0,37.5,72.0,41.0,53.0,0.0
297,171.78125,0.0,18.4,73.0,48.0,57.0,0.0,0.0,37.5,68.0,41.0,53.0,0.0
298,170.26315789473685,0.0,18.4,74.0,49.0,60.0,0.0,0.0,37.5,72.0,44.0,56.0,0.0
299,163.02083333333334,0.0,18.4,78.0,50.0,61.0,0.0,0.0,37.5,73.0,41.0,55.0,0.0
300,153.07291666666666,0.0,18.4,74.0,47.0,59.0,0.0,0.0,37.5,74.0,41.0,55.0,0.0
301,147.16666666666666,0.0,18.4,75.0,48.0,60.0,0.0,0.0,37.5,73.0,45.0,57.0,0.0
302,145.11458333333334,0.0,18.4,73.0,47.0,57.0,0.0,0.0,37.5,69.0,44.0,54.0,0.0
303,136.71875,0.0,18.4,81.0,45.0,59.0,0.0,0.0,37.5,76.0,41.0,54.0,0.0
304,135.8125,0.0,18.4,80.0,48.0,59.0,0.0,0.0,37.5,72.0,44.0,56.0,0.0
305,142.0625,0.0,18.4,71.0,45.0,53.0,0.0,0.0,37.5,69.0,41.0,50.0,0.1
306,144.6875,0.0,18.4,72.0,43.0,54.0,0.0,0.0,37.6,67.0,38.0,49.0,0.0
307,137.40625,0.0,18.4,74.0,44.0,58.0,0.0,0.0,37.6,69.0,38.0,53.0,0.0
308,117.69791666666669,0.0,18.4,78.0,45.0,60.0,0.0,0.0,37.6,76.0,41.0,57.0,0.1
309,110.16666666666669,0.0,18.4,77.0,46.0,58.0,0.0,0.0,37.7,70.0,43.0,55.0,0.0
310,114.61458333333331,0.0,18.4,80.0,47.0,59.0,0.0,0.0,37.7,73.0,43.0,55.0,0.0
311,114.63541666666669,0.0,18.4,74.0,48.0,60.0,0.0,0.0,37.7,73.0,42.0,54.0,0.0
312,111.35416666666669,0.0,18.4,70.0,47.0,56.0,0.0,0.0,37.7,68.0,42.0,53.0,0.1
313,110.0,0.0,18.4,55.0,44.0,50.0,0.0,0.0,37.8,59.0,42.0,48.0,0.2
314,110.0,0.0,18.4,75.0,42.0,56.0,0.0,0.0,38.0,65.0,46.0,54.0,0.0
315,105.25,0.0,18.4,79.0,47.0,59.0,0.0,0.0,38.0,69.0,43.0,54.0,0.0
316,111.0,0.0,18.4,76.0,47.0,58.0,0.1,0.0,38.0,70.0,42.0,54.0,0.0
317,113.72916666666669,0.0,18.5,71.0,47.0,55.0,0.0,0.0,38.0,67.0,45.0,53.0,0.1
318,115.76041666666669,0.0,18.5,65.0,42.0,49.0,0.0,0.0,38.1,62.0,42.0,49.0,0.0
319,119.58333333333331,0.0,18.5,72.0,41.0,53.0,0.0,0.0,38.1,69.0,39.0,51.0,0.0
320,109.10416666666669,0.0,18.5,76.0,45.0,57.0,0.0,0.0,38.1,69.0,39.0,52.0,0.0
321,105.47916666666669,0.0,18.5,80.0,47.0,60.0,0.0,0.0,38.1,73.0,43.0,57.0,0.0
322,103.83333333333331,0.0,18.5,68.0,44.0,55.0,0.2,0.0,38.1,65.0,42.0,53.0,0.1
323,106.5,0.0,18.7,62.0,44.0,49.0,0.2,0.0,38.2,59.0,41.0,46.0,0.2
324,110.08333333333331,0.0,18.9,67.0,42.0,51.0,0.0,0.0,38.4,62.0,36.0,48.0,0.0
325,111.63541666666669,0.0,18.9,68.0,45.0,53.0,0.0,0.0,38.4,60.0,40.0,48.0,0.0
326,108.70833333333331,0.0,18.9,75.0,45.0,56.0,0.0,0.0,38.4,67.0,40.0,52.0,0.0
327,91.64375000000004,0.0,18.9,74.0,45.0,57.0,0.0,0.0,38.4,71.0,38.0,52.0,0.0
328,70.52083333333333,0.0,18.9,71.0,47.0,56.0,0.0,0.0,38.4,66.0,41.0,51.0,0.0
329,66.33333333333333,0.0,18.9,71.0,44.0,56.0,0.0,0.0,38.4,68.0,40.0,50.0,0.0
330,76.15625,0.0,18.9,79.0,47.0,60.0,0.0,0.0,38.4,74.0,41.0,55.0,0.0
331,82.60416666666667,0.0,18.9,73.0,46.0,54.0,0.0,0.0,38.4,69.0,40.0,50.0,0.2
332,83.95833333333333,0.0,18.9,64.0,44.0,51.0,0.1,0.0,38.6,59.0,40.0,47.0,0.0
333,84.16666666666667,0.0,19.0,69.0,41.0,51.0,0.0,0.0,38.6,60.0,37.0,46.0,0.2
334,80.57291666666667,0.0,19.0,69.0,39.0,49.0,0.0,0.0,38.8,59.0,35.0,44.0,0.0
335,79.85416666666667,0.0,19.0,69.0,41.0,50.0,0.0,0.0,38.8,58.0,37.0,45.0,0.0
336,85.64583333333333,0.0,19.0,53.0,40.0,44.0,0.6,0.0,38.8,54.0,35.0,42.0,0.4
337,88.79166666666669,0.0,19.6,69.0,39.0,51.0,0.1,0.0,39.2,65.0,39.0,49.0,0.0
338,91.33958333333332,0.0,19.7,49.0,41.0,44.0,0.0,0.0,39.2,46.0,35.0,41.0,0.6
339,93.88958333333332,0.0,19.7,63.0,41.0,49.0,0.1,0.0,39.8,60.0,35.0,44.0,0.0
340,80.58333333333333,0.0,19.8,73.0,40.0,52.0,0.1,0.0,39.8,67.0,33.0,46.0,0.0
341,66.45833333333333,0.0,19.9,72.0,39.0,52.0,0.0,0.0,39.8,66.0,34.0,48.0,0.0
342,62.77083333333334,0.0,19.9,69.0,43.0,53.0,0.0,0.0,39.8,63.0,34.0,45.0,0.0
343,60.39583333333334,0.0,19.9,74.0,40.0,53.0,0.0,0.0,39.8,67.0,34.0,48.0,0.0
344,59.57291666666666,0.0,19.9,62.0,43.0,48.0,0.1,0.0,39.8,58.0,38.0,45.0,0.1
345,59.19791666666666,0.0,20.0,71.0,41.0,53.0,0.0,0.0,39.9,65.0,36.0,49.0,0.0
346,57.03125,0.0,20.0,67.0,43.0,51.0,0.0,0.0,39.9,61.0,40.0,48.0,0.0
347,60.53125,0.0,20.0,62.0,39.0,47.0,0.1,0.0,39.9,55.0,38.0,44.0,0.2
348,60.39583333333334,0.0,20.1,57.0,37.0,43.0,0.1,0.0,40.1,56.0,36.0,41.0,0.3
349,66.6875,0.0,20.2,48.0,34.0,40.0,0.1,0.0,40.4,42.0,28.0,35.0,0.3
350,64.25,0.0,20.3,62.0,29.0,40.0,0.0,0.0,40.7,53.0,24.0,35.0,0.0
351,60.08333333333334,0.0,20.3,64.0,33.0,44.0,0.0,0.0,40.7,56.0,28.0,40.0,0.0
352,58.39583333333334,0.0,20.3,60.0,36.0,45.0,0.0,0.0,40.7,53.0,31.0,40.0,0.0
353,56.98958333333334,0.0,20.3,56.0,37.0,44.0,0.1,0.0,40.7,56.0,33.0,42.0,0.0
354,59.67708333333334,0.0,20.4,58.0,39.0,46.0,0.0,0.0,40.7,54.0,34.0,42.0,0.0
355,77.15625,0.0,20.4,48.0,34.0,39.0,0.4,0.0,40.7,51.0,32.0,38.0,0.2
356,74.13541666666667,0.0,20.8,62.0,36.0,44.0,0.1,0.0,40.9,53.0,31.0,41.0,0.0
357,65.54166666666667,0.0,20.9,58.0,33.0,42.0,0.0,0.0,40.9,52.0,24.0,36.0,0.0
358,59.36458333333334,0.0,20.9,64.0,40.0,48.0,0.0,0.0,40.9,58.0,29.0,41.0,0.0
359,54.69791666666666,0.0,20.9,64.0,37.0,48.0,0.0,0.0,40.9,60.0,28.0,42.0,0.1
360,53.08333333333334,0.0,20.9,68.0,37.0,48.0,0.0,0.0,41.0,62.0,30.0,42.0,0.0
361,50.84375,0.0,20.9,65.0,40.0,49.0,0.0,0.0,41.0,60.0,29.0,42.0,0.0
362,49.39583333333334,0.0,20.9,70.0,38.0,51.0,0.0,0.0,41.0,65.0,31.0,44.0,0.1
363,48.57291666666666,0.0,20.9,71.0,39.0,51.0,0.0,0.0,41.1,67.0,33.0,46.0,0.0
364,48.25,0.0,20.9,63.0,39.0,47.0,0.0,0.0,41.1,56.0,35.0,45.0,0.0
365,59.38541666666666,0.0,20.9,45.0,32.0,37.0,0.7,0.0,41.1,42.0,32.0,34.0,1.2
366,79.61458333333333,0.0,0.0,48.0,31.0,35.0,0.3,0.0,0.0,39.0,30.0,33.0,0.6
367,76.8125,0.0,0.3,45.0,30.0,36.0,0.0,0.0,0.6,45.0,28.0,33.0,0.0
368,69.73958333333333,0.0,0.3,48.0,32.0,40.0,0.1,0.0,0.6,45.0,31.0,37.0,0.1
369,74.75,0.0,0.4,54.0,38.0,44.0,0.0,0.0,0.7,51.0,35.0,40.0,0.0
370,74.76041666666667,0.0,0.4,48.0,27.0,38.0,0.1,0.0,0.7,43.0,25.0,35.0,0.7
371,81.79166666666667,0.0,0.5,33.0,26.0,29.0,0.3,0.3,1.4,38.0,21.0,28.0,1.1
372,81.875,0.0,0.8,43.0,23.0,30.0,0.1,1.0,2.5,46.0,15.0,26.0,0.0
373,81.98958333333333,0.0,0.9,47.0,24.0,33.0,0.0,1.0,2.5,60.0,16.0,29.0,0.0
374,82.90625,0.0,0.9,59.0,26.0,38.0,0.0,0.9,2.5,57.0,17.0,31.0,0.1
375,90.36458333333331,0.0,0.9,59.0,30.0,41.0,0.0,0.8,2.6,60.0,21.0,35.0,0.0
376,86.97916666666669,0.0,0.9,60.0,32.0,41.0,0.0,0.8,2.6,58.0,25.0,37.0,0.0
377,88.86458333333331,0.0,0.9,55.0,30.0,41.0,0.0,0.7,2.6,53.0,22.0,36.0,0.0
378,87.77083333333331,0.0,0.9,54.0,32.0,42.0,0.0,0.7,2.6,52.0,26.0,38.0,0.0
379,87.60416666666669,0.0,0.9,42.0,29.0,33.0,0.2,0.7,2.6,39.0,28.0,31.0,0.5
380,96.96250000000002,0.1,1.1,38.0,26.0,30.0,0.1,1.3,3.1,40.0,24.0,28.0,0.5
381,92.625,0.1,1.2,36.0,20.0,26.0,0.2,1.8,3.6,42.0,14.0,23.0,0.3
382,88.66666666666669,0.2,1.4,29.0,19.0,23.0,0.4,2.1,3.9,25.0,17.0,21.0,0.3
383,89.33333333333331,0.5,1.8,36.0,24.0,28.0,0.1,3.7,4.2,37.0,22.0,27.0,0.1
384,88.72916666666669,0.7,1.9,38.0,24.0,28.0,0.0,3.7,4.3,42.0,17.0,26.0,0.0
385,83.19791666666667,0.7,1.9,37.0,21.0,29.0,0.0,3.4,4.3,38.0,14.0,24.0,0.0
386,80.98958333333333,0.6,1.9,46.0,23.0,32.0,0.1,3.0,4.3,46.0,14.0,27.0,0.0
387,80.57291666666667,0.5,2.0,49.0,28.0,35.0,0.0,2.8,4.3,48.0,19.0,30.0,0.0
388,83.23958333333333,0.5,2.0,50.0,28.0,36.0,0.0,2.8,4.3,51.0,20.0,32.0,0.0
389,83.36458333333333,0.2,2.0,47.0,26.0,34.0,0.0,2.6,4.3,51.0,18.0,29.0,0.0
390,88.46250000000002,0.3,2.0,50.0,25.0,34.0,0.0,2.4,4.3,52.0,18.0,30.0,0.0
391,102.84375,0.4,2.0,48.0,26.0,34.0,0.0,2.4,4.3,49.0,20.0,30.0,0.0
392,101.81041666666668,0.4,2.0,47.0,29.0,37.0,0.0,2.4,4.3,45.0,20.0,33.0,0.1
393,100.32708333333336,0.4,2.0,55.0,30.0,39.0,0.0,2.4,4.4,53.0,25.0,36.0,0.0
394,98.18125000000002,0.4,2.0,50.0,28.0,36.0,0.0,2.4,4.4,51.0,24.0,35.0,0.0
395,101.20625000000004,0.4,2.0,37.0,17.0,27.0,0.1,2.5,4.4,35.0,6.0,24.0,0.7
396,90.82708333333336,0.4,2.1,39.0,16.0,28.0,0.1,2.8,5.1,40.0,5.0,20.0,0.0
397,99.57916666666668,0.3,2.2,49.0,30.0,38.0,0.0,2.8,5.1,49.0,18.0,33.0,0.1
398,99.46458333333337,0.3,2.2,45.0,32.0,36.0,0.0,2.8,5.2,44.0,28.0,34.0,0.0
399,97.25624999999992,0.3,2.2,32.0,19.0,24.0,0.3,2.8,5.2,29.0,14.0,22.0,0.8
400,95.28541666666668,0.6,2.5,26.0,13.0,18.0,0.0,3.5,6.0,36.0,4.0,15.0,0.2
401,83.82916666666667,0.6,2.5,33.0,12.0,25.0,0.1,3.5,6.2,35.0,6.0,24.0,0.0
402,95.39166666666668,0.6,2.6,49.0,24.0,34.0,0.0,3.6,6.2,52.0,22.0,32.0,0.0
403,98.48125,0.7,2.6,50.0,30.0,37.0,0.0,3.6,6.2,51.0,24.0,34.0,0.0
404,102.43958333333336,0.7,2.6,32.0,21.0,26.0,0.4,3.6,6.2,34.0,18.0,25.0,0.7
405,92.75625,1.0,3.0,32.0,15.0,23.0,0.0,4.3,6.9,38.0,7.0,19.0,0.0
406,82.96875,1.1,3.0,45.0,20.0,30.0,0.0,4.3,6.9,44.0,16.0,26.0,0.0
407,92.87083333333334,1.1,3.0,50.0,25.0,33.0,0.3,4.3,6.9,44.0,19.0,30.0,0.2
408,117.02083333333331,1.3,3.3,33.0,19.0,28.0,0.7,4.6,7.1,32.0,18.0,26.0,1.6
409,101.10208333333335,2.0,4.0,24.0,6.0,16.0,0.3,6.3,8.7,20.0,4.0,14.0,0.5
410,76.20625,2.4,4.3,20.0,-2.0,6.0,0.0,7.1,9.2,31.0,-11.0,2.0,0.4
411,86.99381613756614,2.4,4.3,31.0,0.0,13.0,0.0,6.8,9.6,38.0,-4.0,11.0,0.1
412,87.10480002088553,2.4,4.3,30.0,17.0,24.0,0.2,6.9,9.7,31.0,12.0,22.0,0.5
413,92.80208333333331,2.7,4.5,17.0,8.0,11.0,0.2,7.3,10.2,15.0,5.0,9.0,0.6
414,87.26699561403511,2.9,4.7,23.0,9.0,17.0,0.2,7.9,10.8,21.0,8.0,14.0,0.3
415,84.81969735638035,3.0,4.9,34.0,17.0,22.0,0.1,8.3,11.1,36.0,13.0,20.0,0.1
416,87.53037600267379,3.1,5.0,29.0,12.0,19.0,0.0,8.6,11.2,28.0,6.0,15.0,0.2
417,87.63281127258445,3.1,5.0,25.0,14.0,18.0,0.2,8.8,11.4,23.0,13.0,16.0,0.4
418,80.17708333333333,3.4,5.2,21.0,5.0,12.0,0.1,9.4,11.8,29.0,0.0,9.0,0.2
419,84.18969298245617,3.5,5.3,31.0,4.0,16.0,0.0,9.5,12.0,45.0,2.0,12.0,0.0
420,82.76259385221529,3.5,5.3,29.0,11.0,19.0,0.0,9.6,12.0,40.0,5.0,17.0,0.1
421,82.07804487179487,3.5,5.3,32.0,14.0,23.0,0.1,9.7,12.1,40.0,14.0,23.0,0.0
422,80.41493055555556,3.5,5.4,23.0,1.0,15.0,0.1,9.8,12.1,21.0,-1.0,12.0,0.6
423,81.20795572916667,3.7,5.5,8.0,-3.0,2.0,0.1,10.4,12.7,10.0,-4.0,1.0,0.2
424,79.39134114583334,3.7,5.6,9.0,-1.0,3.0,0.2,10.6,12.9,10.0,-2.0,2.0,0.1
425,77.09687500000001,3.8,5.8,18.0,-5.0,7.0,0.1,10.8,13.0,22.0,-10.0,6.0,0.2
426,76.04554881698665,3.8,5.9,32.0,14.0,20.0,0.0,11.0,13.2,48.0,10.0,20.0,0.1
427,77.7025641025641,3.8,5.9,42.0,16.0,24.0,0.0,11.0,13.3,45.0,13.0,21.0,0.0
428,78.37821969696971,3.8,5.9,34.0,15.0,21.0,0.0,10.9,13.3,37.0,9.0,18.0,0.0
429,79.20684966914807,3.8,5.9,35.0,13.0,22.0,0.0,10.9,13.3,38.0,10.0,22.0,0.0
430,75.0547371031746,3.8,5.9,32.0,22.0,25.0,0.1,10.9,13.3,31.0,17.0,23.0,0.1
431,68.42689892344501,3.8,6.0,27.0,22.0,24.0,0.2,10.9,13.4,24.0,20.0,22.0,0.7
432,67.97580337690631,4.1,6.2,30.0,17.0,24.0,0.5,11.4,14.1,28.0,16.0,23.0,0.9
433,71.51456749231953,4.6,6.7,28.0,14.0,18.0,0.2,12.3,15.0,25.0,13.0,18.0,0.8
434,70.12526737967914,4.9,6.9,16.0,-7.0,7.0,0.0,13.2,15.8,23.0,-14.0,4.0,0.0
435,68.37403143274855,4.9,6.9,11.0,-8.0,0.0,0.0,13.2,15.8,25.0,-12.0,-2.0,0.0
436,72.84006775582574,4.9,6.9,17.0,-5.0,7.0,0.1,13.3,15.8,26.0,-13.0,5.0,0.1
437,68.05381410256413,4.9,7.0,26.0,4.0,14.0,0.0,13.4,15.9,21.0,-3.0,10.0,0.0
438,70.19878472222226,4.9,7.0,24.0,3.0,15.0,0.0,13.4,15.9,36.0,-2.0,15.0,0.5
439,66.16395833333334,5.0,7.0,32.0,12.0,18.0,0.2,13.7,16.4,25.0,11.0,17.0,0.4
440,66.47696759259257,5.1,7.2,15.0,2.0,9.0,0.1,14.2,16.8,16.0,-5.0,6.0,0.2
441,60.86622248427672,5.3,7.3,19.0,1.0,8.0,0.1,14.4,17.0,18.0,-4.0,5.0,0.0
442,59.54124999999999,5.3,7.4,25.0,2.0,13.0,0.0,14.5,17.0,28.0,-6.0,11.0,0.2
443,60.65692833549925,5.3,7.4,28.0,12.0,19.0,0.1,14.6,17.2,37.0,6.0,16.0,0.0
444,68.4789285714286,5.3,7.5,37.0,15.0,23.0,0.0,14.6,17.2,42.0,13.0,21.0,0.0
445,65.93725142045457,5.3,7.5,24.0,11.0,17.0,0.0,14.6,17.2,24.0,0.0,12.0,0.0
446,65.98687465370763,5.3,7.5,28.0,10.0,18.0,0.0,14.4,17.2,32.0,2.0,14.0,0.0
447,66.4625,5.3,7.5,40.0,16.0,26.0,0.0,14.4,17.2,46.0,8.0,21.0,0.1
448,66.26534185453572,5.3,7.5,36.0,19.0,25.0,0.0,14.5,17.3,49.0,13.0,23.0,0.1
449,66.27976190476191,5.4,7.5,35.0,23.0,28.0,0.0,14.5,17.4,35.0,20.0,27.0,0.1
450,54.43156666666666,5.4,7.5,32.0,24.0,27.0,0.0,14.5,17.5,36.0,22.0,26.0,0.0
451,71.52208333333334,5.4,7.5,39.0,20.0,26.0,0.0,14.5,17.5,38.0,12.0,23.0,0.0
452,64.8792545180723,5.4,7.5,32.0,15.0,21.0,0.0,14.5,17.5,41.0,7.0,16.0,0.0
453,58.266388888888876,5.4,7.5,32.0,13.0,21.0,0.0,14.5,17.5,47.0,5.0,19.0,0.0
454,62.38453057359306,5.4,7.5,38.0,16.0,23.0,0.0,14.5,17.5,45.0,14.0,22.0,0.0
455,68.92161458333332,5.4,7.5,33.0,18.0,23.0,0.0,14.5,17.5,33.0,15.0,22.0,0.1
456,68.24314338235295,5.4,7.5,27.0,11.0,19.0,0.1,14.5,17.6,29.0,8.0,19.0,0.0
457,64.70029761904762,5.5,7.6,16.0,0.0,10.0,0.0,14.6,17.6,11.0,-9.0,6.0,0.0
458,67.32777449951921,5.6,7.6,17.0,-7.0,4.0,0.1,14.6,17.6,30.0,-12.0,2.0,0.1
459,63.68135416666668,5.6,7.7,26.0,6.0,14.0,0.0,14.6,17.7,33.0,2.0,13.0,0.1
460,64.49138211382117,5.7,7.7,23.0,6.0,12.0,0.0,14.7,17.8,27.0,-3.0,7.0,0.0
461,64.80906250000002,5.7,7.7,20.0,8.0,13.0,0.1,14.7,17.8,19.0,0.0,13.0,0.4
462,67.2082367376775,5.8,7.8,23.0,12.0,18.0,0.4,15.1,18.2,22.0,13.0,17.0,0.4
463,64.98333333333329,6.1,8.2,18.0,11.0,15.0,0.3,15.7,18.6,17.0,11.0,13.0,0.2
464,61.87013888888888,6.5,8.5,23.0,12.0,18.0,0.5,16.0,18.8,24.0,10.0,17.0,0.6
465,60.51588715078451,7.0,9.0,27.0,18.0,22.0,0.2,16.8,19.4,29.0,15.0,21.0,0.3
